number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bytree,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_subsample,user_attrs_threshold,user_attrs_val_acc,state
266,0.7624701314217444,2026-06-24 19:03:17.389189,2026-06-24 19:03:17.812906,0 days 00:00:00.423717,0.11631868866062245,0.7888635720436012,0.7708100755619841,2.151430629918257,0.8330415635650259,0.015234014938970277,4,47,245,0.6874593005088792,0.4200000000000001,0.8047808764940239,COMPLETE
267,0.7669077487625875,2026-06-24 19:03:17.860185,2026-06-24 19:03:18.220458,0 days 00:00:00.360273,0.10741190594905806,0.7932345536180827,0.7803432651987272,2.1005813731476604,0.7704803173433751,0.01440972991437217,4,49,230,0.6972258163067543,0.35000000000000003,0.8007968127490039,COMPLETE
268,0.7615847414234511,2026-06-24 19:03:18.266628,2026-06-24 19:03:18.638302,0 days 00:00:00.371674,0.12957364692698695,0.7670179903169101,0.7625211273554637,2.2227070124762864,0.8819157583647977,0.01626449966873711,4,48,219,0.6856920308058309,0.4200000000000001,0.8047808764940239,COMPLETE
269,0.7700226147806793,2026-06-24 19:03:18.684676,2026-06-24 19:03:19.053111,0 days 00:00:00.368435,0.15840572753136184,0.7992829220851217,0.7742873727022893,1.976271776390087,0.7112750344305616,0.014940703478488918,4,49,233,0.6931953225601092,0.35000000000000003,0.8007968127490039,COMPLETE
270,0.7626088069636456,2026-06-24 19:03:19.100337,2026-06-24 19:03:19.817836,0 days 00:00:00.717499,0.11872753548378354,0.7860703306338735,0.7704388622374329,2.044443066860456,0.7179894092848162,0.016030178249288523,4,49,241,0.7051700468527969,0.4200000000000001,0.796812749003984,COMPLETE
271,0.7638462194913808,2026-06-24 19:03:19.865900,2026-06-24 19:03:20.350081,0 days 00:00:00.484181,0.16698380328550474,0.774582709479905,0.7573110926224299,1.918801498602389,0.7806913301586235,0.014192010818833197,4,49,228,0.6959231339082274,0.4300000000000001,0.8007968127490039,COMPLETE
272,0.7696705922512375,2026-06-24 19:03:20.396494,2026-06-24 19:03:20.724540,0 days 00:00:00.328046,0.15556173099117399,0.7866788272121945,0.7804089347689755,2.0137293537210086,0.6849917564784969,0.014073011556226827,4,47,211,0.6909858914194319,0.4100000000000001,0.8027888446215139,COMPLETE
273,0.7608806963645673,2026-06-24 19:03:20.771026,2026-06-24 19:03:21.155378,0 days 00:00:00.384352,0.10917669140044751,0.7609325148284378,0.7671108591450352,1.9911773209971029,0.5711961505587227,0.017032979706978774,4,47,208,0.6916724990330004,0.4200000000000001,0.8027888446215139,COMPLETE
274,0.7680491551459293,2026-06-24 19:03:21.205671,2026-06-24 19:03:21.551558,0 days 00:00:00.345887,0.1622553030931928,0.772594972753898,0.7809477501148914,1.9751463470358235,0.5018163006965851,0.01547976670950875,4,47,255,0.7010863306502961,0.36000000000000004,0.8007968127490039,COMPLETE
275,0.7731801501962792,2026-06-24 19:03:21.599287,2026-06-24 19:03:21.971492,0 days 00:00:00.372205,0.10212459068600502,0.7998769962595619,0.782925013673538,1.9696644705665474,0.6661335456706692,0.014792819324166278,4,49,234,0.6771490975599838,0.4200000000000001,0.8027888446215139,COMPLETE
276,0.770310633213859,2026-06-24 19:03:22.017491,2026-06-24 19:03:22.392502,0 days 00:00:00.375011,0.10342774787776124,0.782836114546821,0.7827138483538004,1.9538153865178791,0.6850285224306002,0.012655017102204272,4,50,213,0.6781059053271815,0.4000000000000001,0.8027888446215139,COMPLETE
277,0.7624807987711213,2026-06-24 19:03:22.438698,2026-06-24 19:03:22.815042,0 days 00:00:00.376344,0.0970500127272323,0.7750888191166113,0.766487158991768,1.9063954573487265,0.5692217923715803,0.012742490640265856,4,50,217,0.675074936608115,0.39000000000000007,0.8047808764940239,COMPLETE
278,0.7601766513056837,2026-06-24 19:03:22.862266,2026-06-24 19:03:23.294086,0 days 00:00:00.431820,0.10183575903574428,0.7639539302222099,0.7701760161359843,1.9208048069644716,0.661810210331192,0.012217081413528131,4,50,191,0.6605556778711581,0.4000000000000001,0.8047808764940239,COMPLETE
279,0.7634408602150538,2026-06-24 19:03:23.339351,2026-06-24 19:03:23.973857,0 days 00:00:00.634506,0.10858637580596475,0.7838294796049116,0.7840282402063724,1.945151373858766,0.5223078690414326,0.013801968859398259,4,49,210,0.8883139822581642,0.4300000000000001,0.8007968127490039,COMPLETE
280,0.765126301416624,2026-06-24 19:03:24.019772,2026-06-24 19:03:24.417413,0 days 00:00:00.397641,0.11873302420504742,0.7775567631862625,0.7587663483989145,1.8379999267358746,0.586696295184003,0.01238541993809503,4,49,238,0.6775739563036371,0.4000000000000001,0.8027888446215139,COMPLETE
281,0.7691265574330091,2026-06-24 19:03:24.464145,2026-06-24 19:03:24.818584,0 days 00:00:00.354439,0.09915860586696944,0.7516247981075103,0.7835766825141628,1.5598930833153801,0.674578262870801,0.01346464145766544,4,50,195,0.678958044614438,0.4000000000000001,0.8047808764940239,COMPLETE
282,0.7640809011776755,2026-06-24 19:03:24.865992,2026-06-24 19:03:25.227980,0 days 00:00:00.361988,0.11888458211021204,0.7998106683622461,0.7718768900766352,1.6506505356922696,0.5527686466183587,0.017084760646235927,4,49,158,0.6754222607186111,0.4000000000000001,0.8047808764940239,COMPLETE
283,0.7650196279228537,2026-06-24 19:03:25.274204,2026-06-24 19:03:25.635806,0 days 00:00:00.361602,0.10688655448391092,0.7842421243381329,0.7855049117544559,1.9588417062918677,0.6024169077020348,0.016171915857320484,4,50,229,0.6602021674917284,0.39000000000000007,0.8007968127490039,COMPLETE
284,0.7637182112988565,2026-06-24 19:03:25.685584,2026-06-24 19:03:26.396748,0 days 00:00:00.711164,0.09362799910707198,0.7701097044430296,0.7608637743658294,1.8314000293913029,0.6715206997169862,0.0147922337613523,4,49,169,0.6829419357972862,0.4000000000000001,0.796812749003984,COMPLETE
285,0.7630141662399726,2026-06-24 19:03:26.443347,2026-06-24 19:03:26.838836,0 days 00:00:00.395489,0.13292775316456065,0.7887701325910593,0.7410419987566081,2.1052474728627133,0.9214108226880913,0.011330860476158677,4,50,200,0.6971787047881599,0.36000000000000004,0.8027888446215139,COMPLETE
286,0.7657770097286226,2026-06-24 19:03:26.886594,2026-06-24 19:03:27.238579,0 days 00:00:00.351985,0.11594439077532437,0.7584490136331612,0.7834804317140337,1.9703166345039156,0.7446935815021914,0.013074239680305468,4,49,247,0.674209477000373,0.4000000000000001,0.8027888446215139,COMPLETE
287,0.7633341867212835,2026-06-24 19:03:27.285227,2026-06-24 19:03:28.016881,0 days 00:00:00.731654,0.10072452112488987,0.7756830225721147,0.7716057105441326,1.6075278922536067,0.6415140062118266,0.013731512794099177,4,50,272,0.6883288112149106,0.39000000000000007,0.798804780876494,COMPLETE
288,0.7592592592592593,2026-06-24 19:03:28.063220,2026-06-24 19:03:28.442105,0 days 00:00:00.378885,0.17420251534830794,0.7834833544771517,0.7729742144837406,1.8286973471625345,0.8576405414019613,0.015814408532217814,4,48,216,0.7088985240579813,0.4000000000000001,0.8007968127490039,COMPLETE
289,0.7645289298515104,2026-06-24 19:03:28.489930,2026-06-24 19:03:28.824393,0 days 00:00:00.334463,0.143132906489209,0.766044696868905,0.7993501127100165,2.2247143723122953,0.7107973458163602,0.012512160762772596,4,46,190,0.6802504038539954,0.4000000000000001,0.8027888446215139,COMPLETE
290,0.7678464755077659,2026-06-24 19:03:28.870457,2026-06-24 19:03:29.204876,0 days 00:00:00.334419,0.12520069655891466,0.79239747365765,0.7848503603637095,1.689629469704728,0.5394407506567439,0.014731474657980439,4,49,183,0.6652016808965961,0.37000000000000005,0.8027888446215139,COMPLETE
291,0.7622141150366957,2026-06-24 19:03:29.251302,2026-06-24 19:03:29.607795,0 days 00:00:00.356493,0.10974047810960395,0.7999336276835342,0.7573634699002874,2.0473501941528958,0.5933842402197103,0.013838426793378485,4,50,150,0.6943135945738098,0.4100000000000001,0.8047808764940239,COMPLETE
292,0.772636115378051,2026-06-24 19:03:29.654913,2026-06-24 19:03:30.041567,0 days 00:00:00.386654,0.0947809454401884,0.7788365249540695,0.7845917282363477,1.8412035103355802,0.6408166546852216,0.015463373013645181,4,48,209,0.6759539352242752,0.38000000000000006,0.8007968127490039,COMPLETE
293,0.7697345963474997,2026-06-24 19:03:30.091201,2026-06-24 19:03:30.481611,0 days 00:00:00.390410,0.09376266732296956,0.7738195166725707,0.7858882256407578,1.8515036558304667,0.6405228121004392,0.01687285775179066,4,49,230,0.669344514509941,0.34,0.8007968127490039,COMPLETE
294,0.7684758491210104,2026-06-24 19:03:30.528286,2026-06-24 19:03:30.918976,0 days 00:00:00.390690,0.09350447814317349,0.7496018694345864,0.7839796316381024,1.6795048678072646,0.5953589328799503,0.015407594221422537,4,46,175,0.6762860780502716,0.4100000000000001,0.8027888446215139,COMPLETE
295,0.764720942140297,2026-06-24 19:03:30.965268,2026-06-24 19:03:31.349368,0 days 00:00:00.384100,0.10986433836135029,0.7626931310391044,0.7997349891640717,1.7857475492830117,0.6782703481868931,0.016046848100503986,4,50,197,0.6601394332038404,0.4300000000000001,0.8047808764940239,COMPLETE
296,0.7644755931046253,2026-06-24 19:03:31.395531,2026-06-24 19:03:31.762493,0 days 00:00:00.366962,0.10082095558242489,0.7804483687924033,0.7698690888399133,1.9101822205352168,0.5391893828620306,0.01507989616115728,4,48,220,0.6817543108571809,0.4000000000000001,0.8047808764940239,COMPLETE
297,0.7654143198498037,2026-06-24 19:03:31.809492,2026-06-24 19:03:32.402774,0 days 00:00:00.593282,0.16592548710802893,0.7718249953433757,0.7861419790297176,1.8260725749072062,0.6240157382899038,0.01291533584574997,2,47,163,0.6700841774351823,0.4100000000000001,0.798804780876494,COMPLETE
298,0.7670250896057347,2026-06-24 19:03:32.451039,2026-06-24 19:03:32.813357,0 days 00:00:00.362318,0.12208702858348783,0.7848133655488122,0.7633552923743123,1.5566035765842587,0.5703698442236211,0.01790326239783266,4,49,185,0.6837213786886458,0.4100000000000001,0.8027888446215139,COMPLETE
299,0.7739588667008022,2026-06-24 19:03:32.860205,2026-06-24 19:03:33.228966,0 days 00:00:00.368761,0.090006022851242,0.7581452741126579,0.7774748584443045,1.7116582469896384,0.6990414120633367,0.01711151164740833,4,48,206,0.675514242071118,0.4400000000000001,0.8027888446215139,COMPLETE
300,0.7692225635774023,2026-06-24 19:03:33.276288,2026-06-24 19:03:33.694080,0 days 00:00:00.417792,0.08595267844115625,0.7644360083512851,0.7883390034960387,1.6865941439011305,0.7284969004140027,0.017733016647848536,4,47,249,0.6643912828262662,0.4100000000000001,0.8007968127490039,COMPLETE
301,0.7645075951527565,2026-06-24 19:03:33.741378,2026-06-24 19:03:34.138457,0 days 00:00:00.397079,0.0907651630683148,0.7396967331503554,0.7998400322759858,1.5970869565091508,0.6908527769648874,0.016858058574082384,4,48,212,0.6725431631225538,0.4400000000000001,0.8047808764940239,COMPLETE
302,0.7723480969448712,2026-06-24 19:03:34.185712,2026-06-24 19:03:34.555227,0 days 00:00:00.369515,0.09348473782370104,0.7550478229375447,0.774990681260457,1.7513812694077489,0.6174057753149698,0.0163788610642272,4,50,232,0.6779780522571562,0.36000000000000004,0.8007968127490039,COMPLETE
303,0.7664277180406212,2026-06-24 19:03:34.602582,2026-06-24 19:03:35.026802,0 days 00:00:00.424220,0.09640712990928882,0.7477926559407968,0.7637273969025871,2.4754913999907067,0.6036566643779129,0.017654236926482575,4,50,196,0.6765220228611036,0.4300000000000001,0.8027888446215139,COMPLETE
304,0.7615847414234511,2026-06-24 19:03:35.072948,2026-06-24 19:03:35.458781,0 days 00:00:00.385833,0.08536152881198215,0.7594611511194406,0.7517563410721534,1.7127303197541925,0.5261906788573344,0.005781100633080969,4,46,172,0.6558168102248637,0.34,0.8047808764940239,COMPLETE
305,0.7680811571940604,2026-06-24 19:03:35.505191,2026-06-24 19:03:35.870650,0 days 00:00:00.365459,0.1046181974649626,0.7316745723686108,0.7829835176161211,1.519712826511415,0.5730061771153769,0.016218404301588482,4,50,154,0.6676751751169754,0.4000000000000001,0.8007968127490039,COMPLETE
306,0.7757083119986347,2026-06-24 19:03:35.916975,2026-06-24 19:03:36.289916,0 days 00:00:00.372941,0.09106341085937122,0.7665949149396336,0.775299681334646,1.7479885563403117,0.6468575764021345,0.016607661108577525,4,48,221,0.675433587658584,0.4200000000000001,0.8027888446215139,COMPLETE
307,0.7605180064857484,2026-06-24 19:03:36.337419,2026-06-24 19:03:36.764453,0 days 00:00:00.427034,0.08951861846358009,0.7522734112377502,0.7666817877297358,1.6048571805207097,0.6444508387435218,0.01689776450841313,4,47,223,0.6594081941639546,0.4200000000000001,0.8007968127490039,COMPLETE
308,0.7680491551459293,2026-06-24 19:03:36.811022,2026-06-24 19:03:37.191890,0 days 00:00:00.380868,0.10238669206887549,0.7585032497346559,0.7749796302847474,1.8273234978578115,0.8143357976544583,0.01747882834949827,4,46,260,0.6856466862512415,0.39000000000000007,0.8007968127490039,COMPLETE
309,0.7675797917733401,2026-06-24 19:03:37.239985,2026-06-24 19:03:37.608468,0 days 00:00:00.368483,0.08580121607328421,0.7671724981642144,0.7521617617117338,1.6813442825371,0.6659340858795698,0.016445174277769915,4,48,282,0.6718781118358422,0.4300000000000001,0.8047808764940239,COMPLETE
310,0.7632275132275133,2026-06-24 19:03:37.654882,2026-06-24 19:03:37.983444,0 days 00:00:00.328562,0.09725375091388136,0.7419462694337119,0.7769438871527642,1.768332479602048,0.5838985223006661,0.0156568697593296,4,48,239,0.664488326921939,0.38000000000000006,0.8007968127490039,COMPLETE
311,0.763558201058201,2026-06-24 19:03:38.029897,2026-06-24 19:03:38.354990,0 days 00:00:00.325093,0.11342516295188969,0.7718579881104893,0.7635690441167902,1.944027131533664,0.50010242968736,0.015678658423065827,4,47,212,0.6759997738460765,0.4000000000000001,0.8047808764940239,COMPLETE
312,0.7690305512886157,2026-06-24 19:03:38.402409,2026-06-24 19:03:38.930959,0 days 00:00:00.528550,0.0806301205063916,0.7776060106480592,0.7865011644451355,2.0857374011033576,0.7724683903712023,0.018203304424968238,4,47,204,0.6860020661007997,0.39000000000000007,0.798804780876494,COMPLETE
313,0.7644115890083633,2026-06-24 19:03:38.980391,2026-06-24 19:03:39.341584,0 days 00:00:00.361193,0.10697154679037738,0.7577922802890058,0.7720191523601845,1.825309506703073,0.6135245532837701,0.016599313306242276,4,48,228,0.6781742082212368,0.4000000000000001,0.8067729083665338,COMPLETE
314,0.76431558286397,2026-06-24 19:03:39.388174,2026-06-24 19:03:39.750549,0 days 00:00:00.362375,0.09381982112373208,0.7676466741926571,0.7912926156787383,1.5463220332094423,0.7328969174773058,0.014572135043428852,4,49,196,0.7013053311128848,0.38000000000000006,0.8007968127490039,COMPLETE
315,0.7678784775558969,2026-06-24 19:03:39.796263,2026-06-24 19:03:40.164913,0 days 00:00:00.368650,0.11846628769282709,0.7867138538128168,0.781450791104409,2.2505288977272917,0.5573536092135697,0.015597316401677297,4,48,219,0.6677735789578122,0.35000000000000003,0.8007968127490039,COMPLETE
316,0.764294248165216,2026-06-24 19:03:40.211977,2026-06-24 19:03:40.587857,0 days 00:00:00.375880,0.08820581475636693,0.7775391096274287,0.7592940613716642,1.6748817407330343,0.6957006742851704,0.018490616211848974,4,49,179,0.6898199711204469,0.39000000000000007,0.8007968127490039,COMPLETE
317,0.7713133640552996,2026-06-24 19:03:40.634582,2026-06-24 19:03:40.970441,0 days 00:00:00.335859,0.10460107549707595,0.7884722069513876,0.7761952929817281,1.897504951528453,0.6505212008979485,0.01712689640497615,4,47,247,0.683030824377443,0.36000000000000004,0.798804780876494,COMPLETE
318,0.7588752346816863,2026-06-24 19:03:41.018734,2026-06-24 19:03:41.396415,0 days 00:00:00.377681,0.0793561305727373,0.7882297884457972,0.732395505482233,1.7587936107330258,0.6313655425175109,0.016981166185799066,4,46,260,0.6978494637521679,0.33,0.8027888446215139,COMPLETE
319,0.7622887864823349,2026-06-24 19:03:41.443916,2026-06-24 19:03:41.827221,0 days 00:00:00.383305,0.11367309795570006,0.7683892702471246,0.7693105990913437,1.8878817432241028,0.5495116165936602,0.017792177428256013,4,46,241,0.6869028554332913,0.4400000000000001,0.8047808764940239,COMPLETE
320,0.7668544120157025,2026-06-24 19:03:41.872461,2026-06-24 19:03:42.247530,0 days 00:00:00.375069,0.09527773588904921,0.7921431418956976,0.7490975551153302,1.6332424124414304,0.5943901147330389,0.016078122180526098,4,47,248,0.6718161953119601,0.4000000000000001,0.8047808764940239,COMPLETE
321,0.7658943505717699,2026-06-24 19:03:42.294530,2026-06-24 19:03:42.662641,0 days 00:00:00.368111,0.13041030637744305,0.7550537203997804,0.7759766277961587,2.077571165515636,0.6420474874270962,0.014954605519943162,4,45,230,0.6831480727028504,0.39000000000000007,0.8027888446215139,COMPLETE
322,0.7651263014166241,2026-06-24 19:03:42.708934,2026-06-24 19:03:43.075282,0 days 00:00:00.366348,0.10146413679028878,0.7765806310213134,0.7925951123559656,1.8258888704317995,0.7505102327850144,0.017123643502718545,4,47,169,0.6571754902408311,0.39000000000000007,0.8007968127490039,COMPLETE
323,0.7619794333504011,2026-06-24 19:03:43.121683,2026-06-24 19:03:43.497930,0 days 00:00:00.376247,0.08376288629971831,0.7880341589639519,0.7623321016498656,1.721054323292281,0.6678942648869072,0.014644865362407016,4,48,194,0.6917254511828861,0.4100000000000001,0.8047808764940239,COMPLETE
324,0.7682625021334699,2026-06-24 19:03:43.546239,2026-06-24 19:03:43.932018,0 days 00:00:00.385779,0.12119153646337892,0.7682796495805411,0.799738073633714,1.9674729603066392,0.6095678346718473,0.018665083731238416,4,46,206,0.6817105222170035,0.33,0.8047808764940239,COMPLETE
325,0.7695639187574671,2026-06-24 19:03:43.978291,2026-06-24 19:03:44.368461,0 days 00:00:00.390170,0.1377384709599374,0.7997504888032281,0.7754851494082095,1.5215148234278306,0.8223879028686367,0.015876902495862745,4,48,183,0.6662713912125159,0.4000000000000001,0.8027888446215139,COMPLETE
326,0.7629288274449566,2026-06-24 19:03:44.415963,2026-06-24 19:03:44.790407,0 days 00:00:00.374444,0.11470908316180711,0.7794567965286713,0.7839548053993742,1.8882099352325477,0.7248508681146115,0.015319727976721974,4,47,263,0.6988762265376955,0.39000000000000007,0.8007968127490039,COMPLETE
327,0.762715480457416,2026-06-24 19:03:44.836599,2026-06-24 19:03:45.261713,0 days 00:00:00.425114,0.09098765815099112,0.761339263914318,0.7679611393860718,2.35217294866896,0.5286277375923882,0.013858212640913003,4,49,226,0.6777111493806857,0.4100000000000001,0.8047808764940239,COMPLETE
328,0.7645822665983957,2026-06-24 19:03:45.307994,2026-06-24 19:03:45.693861,0 days 00:00:00.385867,0.10503890655223685,0.7907334350125638,0.7582742168378187,2.1572733277070766,0.5753089012160839,0.016738851144643612,4,48,150,0.6891524625211707,0.4200000000000001,0.8047808764940239,COMPLETE
329,0.7649769585253456,2026-06-24 19:03:45.741603,2026-06-24 19:03:46.115534,0 days 00:00:00.373931,0.07642019427665449,0.7227809207187146,0.7770379202610127,1.7764310209921126,0.6492015049552688,0.017600209737995535,4,49,204,0.7070949649594428,0.4100000000000001,0.8007968127490039,COMPLETE
330,0.7676011264720942,2026-06-24 19:03:46.160598,2026-06-24 19:03:46.739947,0 days 00:00:00.579349,0.12322372152827664,0.7740807376133173,0.7904032515683742,2.044525143408226,0.68859473650008,0.014599526020585781,4,46,165,0.6725365123989485,0.37000000000000005,0.8007968127490039,COMPLETE
331,0.7664490527393754,2026-06-24 19:03:46.788249,2026-06-24 19:03:47.290606,0 days 00:00:00.502357,0.09616098992575231,0.7482016833534056,0.7427679092303415,1.8741744282579524,0.6111466449509144,0.01593302266626344,4,48,238,0.6815585866941032,0.38000000000000006,0.798804780876494,COMPLETE
332,0.7624381293736133,2026-06-24 19:03:47.337454,2026-06-24 19:03:47.986695,0 days 00:00:00.649241,0.14294689484611753,0.782690025536369,0.7690032005363979,1.6455220310819187,0.7418965650155732,0.013677630315214021,4,50,184,0.5757677110867695,0.4000000000000001,0.798804780876494,COMPLETE
333,0.7661290322580646,2026-06-24 19:03:48.034488,2026-06-24 19:03:48.366574,0 days 00:00:00.332086,0.10885017890761536,0.7918898590941769,0.7827617391127883,1.9696142086713286,0.8686505278582904,0.015154199878705586,4,45,194,0.6626265194479766,0.4000000000000001,0.8047808764940239,COMPLETE
334,0.7638462194913809,2026-06-24 19:03:48.413710,2026-06-24 19:03:48.987963,0 days 00:00:00.574253,0.08620090881552726,0.7683055603518183,0.7918482190743588,1.7681809014894054,0.5582578365344975,0.018572812635594092,4,47,219,0.7174820867621505,0.4000000000000001,0.798804780876494,COMPLETE
335,0.7653609831029187,2026-06-24 19:03:49.036596,2026-06-24 19:03:49.424025,0 days 00:00:00.387429,0.13461852471468963,0.7807074311411227,0.7547846699779442,1.5901931422566908,0.6600101484734903,0.01638271728292056,4,11,246,0.6951002034589951,0.4100000000000001,0.7948207171314741,COMPLETE
336,0.7661930363543267,2026-06-24 19:03:49.470722,2026-06-24 19:03:49.823133,0 days 00:00:00.352411,0.17139875539360272,0.7561962487883768,0.7756188267735507,2.102993972021652,0.8097802416490497,0.014684442747980024,4,49,210,0.6726746668354202,0.36000000000000004,0.8007968127490039,COMPLETE
337,0.7723267622461171,2026-06-24 19:03:49.872487,2026-06-24 19:03:50.236580,0 days 00:00:00.364093,0.09951255314957441,0.7916607561396848,0.7831656305392934,1.8937097326486667,0.6013667600779014,0.0174747632774019,4,48,175,0.6857441634609095,0.35000000000000003,0.8007968127490039,COMPLETE
338,0.7582138590203107,2026-06-24 19:03:50.284405,2026-06-24 19:03:51.077825,0 days 00:00:00.793420,0.09897740176893745,0.7945136790307308,0.7903055772279148,1.8259768291332954,17.36747599837924,0.017658601419216907,4,50,477,0.6825490689679209,0.4300000000000001,0.796812749003984,COMPLETE
339,0.7603473288957161,2026-06-24 19:03:51.121507,2026-06-24 19:03:51.813369,0 days 00:00:00.691862,0.07868908485640119,0.773689939891364,0.7655939342421345,1.7029438676187076,0.5280375485615308,0.01882184674483139,4,49,163,0.6665631632423817,0.4200000000000001,0.798804780876494,COMPLETE
340,0.7666197303294078,2026-06-24 19:03:51.859569,2026-06-24 19:03:52.237909,0 days 00:00:00.378340,0.09295326109410448,0.7922051588388828,0.7988777614278031,1.9106063226416103,0.5853546849215968,0.01720445290885081,4,47,147,0.6745291067064222,0.4300000000000001,0.8047808764940239,COMPLETE
341,0.7713987028503158,2026-06-24 19:03:52.285811,2026-06-24 19:03:52.625075,0 days 00:00:00.339264,0.10679856029113098,0.7642409483299812,0.7829116373301113,1.7879522421655607,0.6062912816983219,0.016607344561373256,4,50,199,0.6865867498540186,0.36000000000000004,0.8007968127490039,COMPLETE
342,0.7648916197303294,2026-06-24 19:03:52.671329,2026-06-24 19:03:53.008273,0 days 00:00:00.336944,0.10532030339500524,0.7481284413965368,0.7797300995056619,1.948231018197143,0.5672477848608858,0.016390124305968742,4,49,225,0.6999169095686317,0.4000000000000001,0.8027888446215139,COMPLETE
343,0.7609873698583376,2026-06-24 19:03:53.056274,2026-06-24 19:03:53.443920,0 days 00:00:00.387646,0.08862385830059773,0.7627698438669867,0.7672232691293929,1.8400792812491966,0.6143899792992199,0.01765381322342522,4,46,178,0.6912722059991722,0.4100000000000001,0.798804780876494,COMPLETE
344,0.7625874722648915,2026-06-24 19:03:53.489920,2026-06-24 19:03:53.835093,0 days 00:00:00.345173,0.10756843523932816,0.7689899418581686,0.7580870494433305,1.6849150491385079,0.5081695859454721,0.01841860499715887,4,47,205,0.6853307806987701,0.4200000000000001,0.8047808764940239,COMPLETE
345,0.770662655743301,2026-06-24 19:03:53.881626,2026-06-24 19:03:54.247750,0 days 00:00:00.366124,0.11511893804094632,0.7538994950396095,0.783936467876902,1.5237782059131448,0.6486578900446746,0.015690531847235685,4,48,233,0.6841705619999345,0.4200000000000001,0.8007968127490039,COMPLETE
346,0.7628221539511861,2026-06-24 19:03:54.295386,2026-06-24 19:03:54.669385,0 days 00:00:00.373999,0.11506024391975848,0.7355999053259509,0.7863312702910644,1.465417187611265,0.5984991607016498,0.01667510329765986,4,48,244,0.6566314882701981,0.39000000000000007,0.8027888446215139,COMPLETE
347,0.759173920464243,2026-06-24 19:03:54.716090,2026-06-24 19:03:55.426571,0 days 00:00:00.710481,0.09993716397708757,0.7406278578805254,0.7727613918527549,1.5628272536386119,0.6587712387684913,0.015985854026361716,4,48,225,0.7038184705907835,0.47000000000000014,0.7948207171314741,COMPLETE
348,0.7670250896057348,2026-06-24 19:03:55.474309,2026-06-24 19:03:56.011700,0 days 00:00:00.537391,0.07756791902427483,0.752043473982078,0.7848258215164899,1.5127880762391714,0.5531383351413467,0.017195508458354165,4,47,290,0.6889985753581637,0.4000000000000001,0.798804780876494,COMPLETE
349,0.7650622973203619,2026-06-24 19:03:56.059763,2026-06-24 19:03:56.410436,0 days 00:00:00.350673,0.08978910026328323,0.7560011750800676,0.7999825341048079,1.6573975314628306,0.6307376543021069,0.015300195496104995,4,45,268,0.6729255761498706,0.4300000000000001,0.8047808764940239,COMPLETE
350,0.7638248847926269,2026-06-24 19:03:56.458851,2026-06-24 19:03:56.854253,0 days 00:00:00.395402,0.11656298957025188,0.7637580658690296,0.7699303954552792,1.7762780821229025,0.6857970797429996,0.01579741566270296,4,46,257,0.6859417754320731,0.4200000000000001,0.8027888446215139,COMPLETE
351,0.7689025430960914,2026-06-24 19:03:56.906654,2026-06-24 19:03:57.420836,0 days 00:00:00.514182,0.10139426767663645,0.7999191112945983,0.7513559397421186,1.6539703775967023,0.5874434732107018,0.019531575209835606,4,47,236,0.6958337576429057,0.37000000000000005,0.8007968127490039,COMPLETE
352,0.7709720088752346,2026-06-24 19:03:57.471158,2026-06-24 19:03:57.842987,0 days 00:00:00.371829,0.0834559521121902,0.7733764175727302,0.7804117782854579,1.774731418697553,0.6414042362074039,0.018041356316129183,4,48,216,0.6673261747203418,0.36000000000000004,0.798804780876494,COMPLETE
353,0.7635475337088241,2026-06-24 19:03:57.890579,2026-06-24 19:03:58.322399,0 days 00:00:00.431820,0.0841079549609251,0.7735142189123239,0.7652466431675914,1.8632847631717833,0.500910622762044,0.01954965754716945,4,49,216,0.6631491421666988,0.4400000000000001,0.8007968127490039,COMPLETE
354,0.7666837344256698,2026-06-24 19:03:58.372899,2026-06-24 19:03:58.746840,0 days 00:00:00.373941,0.07678370852612593,0.7767212275410036,0.7743052429829074,1.7802343746907219,0.548456380824859,0.018437043355756296,4,48,201,0.6555988984006235,0.4100000000000001,0.8007968127490039,COMPLETE
355,0.7687532002048132,2026-06-24 19:03:58.794962,2026-06-24 19:03:59.172157,0 days 00:00:00.377195,0.09447220799088545,0.763581672843775,0.7906669888441322,1.8895420269229242,0.6994779777420979,0.01778320038975499,4,46,312,0.6700072050057294,0.4000000000000001,0.8007968127490039,COMPLETE
356,0.7635261990100699,2026-06-24 19:03:59.222709,2026-06-24 19:03:59.640542,0 days 00:00:00.417833,0.08306516192742827,0.7809624504527602,0.7582905400502105,1.7247642865426398,0.6063325951044971,0.01699113934984084,4,49,191,0.6661428546695927,0.4300000000000001,0.8007968127490039,COMPLETE
357,0.755184331797235,2026-06-24 19:03:59.692458,2026-06-24 19:04:00.495662,0 days 00:00:00.803204,0.09390902187344201,0.5064505278127959,0.7413365485770239,1.9964874560499526,0.6454753763227198,0.018587620065304115,4,48,215,0.6768580063215135,0.46000000000000013,0.7908366533864541,COMPLETE
358,0.77073732718894,2026-06-24 19:04:00.543800,2026-06-24 19:04:00.945176,0 days 00:00:00.401376,0.08531988427681096,0.7902429123493598,0.7778826007090772,1.8179016278660929,0.5544968714522897,0.016524598004105297,4,47,209,0.6726283125751891,0.35000000000000003,0.8007968127490039,COMPLETE
